"agegrp"	"occ_code"	"ranking"	"rate_abs"	"n"
7	9631	92	0.00215938880659218	1000
8	9631	135	0.000942682202794509	416
9	9631	121	0.00100230820013396	416
10	9631	76	0.00255542587165772	913
4	9632	80	0.00208261118297388	739
9	9632	91	0.00184559634928513	766
10	9632	96	0.00157859823835154	564
13	9632	103	0.00113977765568194	390
7	9633	160	0.000814089580085253	377
8	9633	133	0.000972141021631837	429
9	9633	112	0.00111554975159141	463
5	9641	135	0.00102942243506022	454
4	9642	114	0.00109907762024332	390
8	9651	81	0.00215049377512497	949
4	9661	52	0.00356495689643025	1265
5	9661	168	0.000705177042519228	311
6	9661	110	0.00178586916241554	906
7	9661	49	0.00473122087524347	2191
8	9661	56	0.00330391983575575	1458
9	9661	77	0.00232988468636909	967
10	9661	58	0.00341469831700156	1220
11	9661	108	0.00165874072665018	436
12	9661	97	0.00192355981749871	406
13	9661	98	0.00120991781910852	414
6	9662	123	0.00157101293868122	797
9	9662	86	0.00202389155796281	840
5	9711	163	0.000854828762153534	377
7	9711	45	0.00514150474849599	2381
5	9712	81	0.00242390436801625	1069
6	9712	166	0.00076283815215763	387
8	9712	52	0.00345347999292988	1524
9	9712	62	0.00323099830860491	1341
10	9712	81	0.00250224614376999	894
12	9712	110	0.00165350338991884	349
5	9713	157	0.000884305616020897	390
6	9713	142	0.0011275023851012	572
7	9713	124	0.00123517039737073	572
10	9713	71	0.00263099706391923	940
12	9713	42	0.00565697148298881	1194
13	9713	54	0.0034397905147119	1177
4	9722	91	0.00145416423601424	516
7	9722	88	0.00235589318799207	1091
8	9722	96	0.00179018976011457	790
9	9722	64	0.00313462252013049	1301
4	9723	25	0.00708482342895309	2514
7	9723	13	0.0102786907193788	4760
8 9723  65  0.02365265  4230
